variant,id,turnover,etv
Control,5038649,113.16,8.343400038778782
Control,2237997,698.9,60.89500091969967
Control,1703226,35.0001,18.19789981842041
Target,3232540,0.0,0.0
Target,3784196,0.0,0.0
Control,5113375,45.0,8.881799697875977
Control,6550481,49.9996,12.76549994945526
Control,5796731,192.2,21.3036000803113
Control,3461301,111.0,9.970800079405308
Target,4953305,0.0,0.0
Control,8092697,0.0,0.0
Target,4989887,0.0,0.0
Control,7851206,0.0,0.0
Control,8483008,85.6703,24.95059984922409
Target,5388307,20.0,2.9397999942302704
Control,1059389,0.0,0.0
Target,5282110,0.0,0.0
Target,7807573,43.2406,8.65749993827194
Control,8187505,0.0,0.0
Target,3733163,20.0,1.7705999612808228
Target,3654309,0.0,0.0
Target,5655313,0.0,0.0
Control,8190839,10.0,2.2564001083374023
Target,5085135,0.0,0.0
Control,4780094,0.0,0.0
Target,1602416,60.0005,7.461400121450424
Target,2512687,50.0,8.418500185012817
Control,7244078,313.06,24.848799909465015
Control,1824186,49.83,9.322199821472168
Control,6846118,14.0,0.743399977684021
Control,7157207,1042.22,77.59450143575668
Target,2135514,609.0,64.28249959647655
Control,4583787,0.0,0.0
Control,6538743,0.0,0.0
Target,3147424,225.0,45.11790120601654
Target,5450999,47.5,4.744599938392639
Target,1053220,145.0,-14.057798624038696
Control,3903743,0.0,0.0
Control,7773614,0.0,0.0
Control,1536002,121.8,-15.77910017967224
Target,5385196,284.5499,-11.657799810171127
Target,6966447,53.5,0.0
Control,1429854,27.95,5.324600018560886
Control,2244922,29.1193,11.51820006594062
Control,2820985,0.0,0.0
Target,5396846,0.0,0.0
Target,6849758,0.0,0.0
Control,4742232,450.0003,-3.3391988277435303
Target,762803,0.0,0.0
Target,1890855,60.0005,20.65630006790161
Control,411574,0.0,0.0
Control,7491390,0.0,0.0
Control,7483088,221.6994,7.972099859267473
Control,7731883,0.0,0.0
Target,1746987,0.0,0.0
Target,8034163,19.9993,5.611999869346619
Target,4537269,0.0,0.0
Control,3592231,0.0,0.0
Target,7167807,8.0004,3.368499994277954
Target,5048789,20.0,1.912999987602234
Target,7184759,20.0,3.916300043463707
Target,1778572,110.0001,2.381299793720246
Target,4168469,20.0,5.811399936676025
Target,2298938,58.0,18.981700897216797
Target,5410564,1694.0,87.95700002461672
Control,2205247,0.0,0.0
Control,7298017,100.0,3.368199944496155
Control,2830589,100.0,7.856100082397461
Control,1416627,324.9999,48.24170112609863
Target,6751253,0.0,0.0
Target,1557089,0.0,0.0
Control,5229034,0.0,0.0
Control,4759170,0.0,0.0
Target,5355633,0.0,0.0
Target,5040113,0.0,0.0
Control,3809079,130.0,6.609500050544739
Control,7395331,111.6667,22.950000047683716
Target,6980454,58.0,11.79229998588562
Control,5033765,745.1307,8.46299965493381
Target,4436001,0.0,0.0
Control,8680499,588.74,38.11390101723373
Target,3660016,927.2099,57.99870014190674
Target,3466685,908.3001,44.8584990054369
Control,645516,0.0,0.0
Control,4982804,80.0,20.7950000166893
Target,1650999,0.0,0.0
Target,4394800,30.0,4.341299891471863
Target,1073700,50.0,-27.43779945373535
Target,2985846,0.0,0.0
Control,4488962,199.9999,-22.96390151977539
Control,2014488,115.0,7.706599831581116
Target,1304138,0.0,0.0
Target,6875636,0.0,0.0
Control,291986,150.0,4.302999973297119
Target,2827365,0.0,0.0
Target,8343238,0.0,0.0
Target,2729377,6.0,0.7103000283241272
Target,1416406,0.0,0.0
Control,3667078,0.0,0.0
Control,8159603,2385.4,292.5394000529777
Target,1474182,70.0,8.306599974632263
Target,2839218,0.0,0.0
Target,6966583,0.0,0.0
Target,1832399,0.0,0.0
Target,1415146,2155.8301,173.0354005470872
Target,1263994,75.0,19.584999084472656
Target,589318,130.0,0.372800350189209
Target,8030372,0.0,0.0
Control,6998845,20.0,4.781199932098389
Control,646073,108.83,16.716500275666476
Control,8627953,0.0,0.0
Target,7924523,291.2001,33.45949947834015
Target,7475962,175.1399,6.743300259113312
Target,5363076,76.0,-11.854499816894531
Control,6993924,0.0,0.0
Control,2753229,29.68,-3.625899851322174
Target,6428825,153.28,0.530500128865242
Control,5380267,13.2001,5.240000009536743
Target,7291089,15.0001,8.394500017166138
Target,4618194,0.0,0.0
Control,5301069,10.0,-2.43969988822937
Target,1390600,0.0,0.0
Target,5375872,0.0,0.0
Target,6600247,0.0,0.0
Control,5181364,12.0,0.4394999956712127
Target,3259026,3800.0,-47.32519790530205
Control,3017241,40.02,-4.428299888968468
Target,3224108,0.0,0.0
Control,678521,0.0,0.0
Target,2241646,197.7602,27.44670021533966
Target,2625088,7.0,3.1038999557495117
Target,1981962,195.0,26.01639938354492
Control,2049217,0.0,0.0
Target,4474290,0.0,0.0
Target,4145876,0.0,0.0
Control,329350,171.85,-6.903400421142578
Control,5424691,0.0,0.0
Control,1964327,20.0,8.825299859046936
Control,7575139,70.0,11.228399872779846
Control,1668432,1091.0,60.67689898610115
Control,3097787,54.06,18.945899724960327
Control,4441075,0.0,0.0
Control,5063666,77.0601,-1.5556002259254456
Target,3712035,65.8508,5.571800034493208
Target,4086802,0.0,0.0
Control,3738759,20.0,-1.3773000314831734
Control,3271394,0.0,0.0
Target,1814869,245.84,51.39560006558895
Control,400673,0.0,0.0
Control,2104555,100.0,-10.85770046710968
Target,6519096,0.0,0.0
Control,1497993,28.0002,-4.5081000328063965
Control,336087,1199.3002,66.6226038634777
Target,4773051,50.0,14.57859992980957
Target,286773,100.0,40.175899505615234
Control,5133275,0.0,0.0
Control,2561871,14.57,3.5999999046325684
Target,3705367,229.5,33.87439996749163
Target,1434963,820.4902,0.0
Control,5357881,0.0,0.0
Control,5198712,118.4999,21.89309987425804
Control,4938623,105.0,12.579899966716766
Control,5284792,0.0,0.0
Control,2287336,130.0,13.42450015246868
Control,5813048,0.0,0.0
Control,3190984,10.0,2.6066999435424805
Control,3099215,3265.0,313.1960972547531
Target,4958033,0.0,0.0
Control,1870286,275.0,-72.23119956254959
Target,5406059,90.0001,-3.006300210952759
Target,5041677,483.8802,71.981400154531
Control,358717,92.0,14.166399985551834
Control,2568202,0.0,0.0
Control,3773815,0.0,0.0
Control,5190880,360.6,31.268799662590027
Target,5430759,110.0,58.64370155334473
Control,8641519,0.0,0.0
Target,857308,150.0,70.0978012084961
Target,318750,0.0,0.0
Target,5517810,0.0,0.0
Control,3505368,0.0,0.0
Target,6429011,0.0,0.0
Control,2022665,0.0,0.0
Control,1578033,0.0,0.0
Control,3704312,110.0,55.35439968109131
Control,1063833,3936.5102,798.283207654953
Target,4732277,0.0,0.0
Target,2221282,0.0,0.0
Target,2931338,0.0,0.0
Control,3531657,0.0,0.0
Target,3380156,0.0,0.0
Target,6396204,0.0,0.0
Control,2878959,99.9999,13.451100133359432
Control,2723268,0.0,0.0
Target,3505219,0.0,0.0
Control,5140757,0.0,0.0
Target,3143991,0.0,0.0
Target,1965532,109.26,8.504999801516533
Target,5368780,0.0,0.0
Target,2455827,0.0,0.0
Target,4912710,9.0,5.170500040054321
Control,2484807,20.0,1.4248999953269958
Target,4299159,0.0,0.0
Control,3311996,0.0,0.0
Control,2135437,240.84,1.0921003445982933
Target,6530754,15.0,7.57550023496151
Control,1852841,0.0,0.0
Control,3655507,0.0,0.0
Target,7906110,6.4299,1.7259000539779663
Control,6400620,0.0,0.0
Control,8102640,430.0,113.82140100002287
Control,3011495,0.0,0.0
Target,4652776,78.97,3.519000057131052
Target,3183351,0.0,0.0
Control,6756812,191.0,18.083900451660156
Control,8534097,10.0,1.4789999723434448
Target,5046304,613.0,123.96829998493196
Control,3256097,69.9999,15.70330026000738
Target,8032387,20.0,3.680899977684021
Control,1739736,0.0,0.0
Target,6797677,0.0,0.0
Target,5193060,1312.8203,191.88809768855572
Target,2594874,0.0,0.0
Target,1650447,0.06,-0.0006999999750406
Control,2087995,0.0,0.0
Target,5021030,0.0,0.0
Target,5073944,45.0,9.413300098851323
Control,8386394,528.84,40.084099769592285
Control,1557421,0.0,0.0
Control,2773952,25.0,0.0
Target,4439244,105.0,22.31969952583313
Control,4824566,0.0,0.0
Control,2455296,240.96,25.975799724459648
Control,2104841,25.0,0.0
Control,4025258,0.0,0.0
Target,4481808,13.12,8.738200187683105
Control,5076830,0.0,0.0
Target,4379328,0.0,0.0
Target,6488868,100.0,3.810499906539917
Control,4632446,0.0,0.0
Target,1251470,125.0003,22.72319984436035
Control,1268954,0.0,0.0
Target,1944283,0.0,0.0
Control,3351701,0.0,0.0
Target,1331429,1539.86,185.43329691886905
Control,1261218,0.0,0.0
Target,5345287,0.0,0.0
Target,398142,200.0,7.066500425338745
Control,6500842,20.0005,6.2362000644207
Target,2685173,906.32,107.71690042316914
Target,3498258,2004.0,116.89309936761856
Target,2227035,0.0,0.0
Target,5038309,0.0,0.0
Control,3901284,0.0,0.0
Control,3760556,65.0,6.857500001788139
Control,6795457,0.0,0.0
Control,3655470,11.5,1.5658999755978584
Control,5354231,58.4503,5.882399953436106
Control,716465,0.0,0.0
Control,7960528,911.0,50.17439982295036
Target,5026760,75.14,10.744999997317793
Target,3550128,125.0,8.556699991226196
Target,1874416,280.0,28.90810066461563
Target,6399057,38.0,6.027300000190735
Control,5271751,0.0,0.0
Control,7071084,0.0,0.0
Control,1415063,180.0,23.983100414276123
Control,2264728,598.0,86.48060017218813
Target,7451638,610.8404,0.0
Control,8360509,118.03,28.01399996317923
Target,1693831,19.9998,7.454099893569946
Control,7100994,0.0,0.0
Control,5026048,54.4,5.626500122249126
Target,6617814,70.46,18.81110003590584
Control,1141540,1293.95,149.80539990961552
Target,7315666,20.0,-2.8958001136779785
Target,8268914,3.0,0.4961000084877014
Control,3513723,1010.0,-4.276100218296051
Target,4956063,0.0,0.0
Target,6481091,0.0,0.0
Target,4494746,0.0,0.0
Control,1488313,97.5327,15.585899889469149
Control,7626073,55.0,10.18220043182373
Control,1445253,545.2998,17.257101031616912
Control,3054786,106.0,6.756600022315979
Control,3121499,15.0,0.0
Control,2048526,0.0,0.0
Target,3878300,351.9999,39.37429937720299
Control,5024666,0.0,0.0
Target,1597337,682.83,92.30589966475964
Target,224668,460.0,79.1314994096756
Target,3951206,302.5005,64.75659993290901
Control,1002507,0.0,0.0
Target,8119647,34.9992,14.084400177001951
Control,2847907,370.2598,55.19120014458895
Control,3930873,149.0001,4.927800178527832
Control,2621156,0.0,0.0
Target,3833447,0.0,0.0
Target,7057937,5.0,0.9936000108718872
Target,3143417,0.0,0.0
Target,4573732,160.0,38.60160022974014
Control,4724039,200.0,14.663699626922607
Target,4967187,0.0,0.0
Control,1072772,0.0,0.0
Target,5066453,56.0,5.178200006484985
Target,2645063,0.0,0.0
Control,1112546,5.0001,1.8350000381469729
Control,4765317,0.0,0.0
Target,2619978,0.0,0.0
Control,4702547,0.0,0.0
Target,1041956,0.0,0.0
Target,453190,0.0,0.0
Control,4069780,625.0,108.4461989402771
Target,5344669,50.01,1.1964000836014748
Control,2045814,0.0,0.0
Control,8141239,8.3333,1.6008000373840332
Control,8499653,0.0,0.0
Control,1693607,30.0,8.62019968032837
Target,3294184,100.0,26.061500549316406
Control,696044,255.43,39.84360050363466
Control,4914647,85.0,24.562299966812137
Control,3366347,5.0,2.192500054836273
Control,4530728,159.5465,25.325698971748352
Target,4053813,102.48,4.835300251841545
Target,3898024,1340.81,85.97450011968613
Control,5161995,0.0,0.0
Control,7658626,0.0,0.0
Target,5389177,735.2,85.91780173778534
Target,2264095,1560.1883,81.04190072417259
Control,490886,54.72,4.991499900817871
Control,6769127,0.0,0.0
Control,3475347,20.0001,4.10259997844696
Target,4969526,25.0,2.5183999985456467
Target,5027030,60.5199,11.793000030796977
Control,4083364,1259.4333,102.38089966773988
Control,2056573,0.0,0.0
Control,3670661,400.0,13.054800033569336
Target,3760737,0.0,0.0
Control,7951618,0.0,0.0
Target,8322141,0.0,0.0
Control,5452470,934.46,73.06370099261403
Target,5165733,1163.33,89.25269934535027
Target,3706796,0.0,0.0
Control,4343311,250.0,-5.115798711776733
Target,2622068,0.0,0.0
Control,3168132,0.0,0.0
Target,5347089,38.5004,10.196199936792254
Control,7023131,0.0,0.0
Target,5343012,135.0,-2.81149959564209
Control,8463949,0.0,0.0
Control,3243554,0.0,0.0
Control,5266196,216.7101,0.8617995381355286
Control,3105353,97.12,13.512899920344353
Target,3762058,521.1899,77.53770023584366
Target,330955,0.0,0.0
Target,3878485,65.28,3.967800041893497
Target,310835,0.0,0.0
Target,7943259,0.0,0.0
Control,4237403,0.0,0.0
Control,2312076,170.32,36.994799852371216
Target,1157493,100.0,47.02690124511719
Target,4115800,310.0001,90.80140042304993
Target,4411934,100.0,3.013599991798401
Control,3549347,0.0,0.0
Target,2842413,150.591,29.81839998811483
Target,335425,0.0,0.0
Control,4936376,473.5003,95.84090042114258
Control,940972,30.77,9.392399907112122
Target,8450624,0.0,0.0
Control,1696456,0.0,0.0
Target,2137745,693.66,40.9685001373291
Control,5047331,0.0,0.0
Target,4791322,15.0,3.9431000351905823
Control,4338724,59.4999,11.552099958062172
Control,7493256,300.0,37.943400382995605
Control,8320684,11.0,8.850199699401855
Control,5360717,164.96,12.802999876439571
Control,5361759,170.0003,22.74399976618588
Control,811077,0.0,0.0
Target,893055,0.0,0.0
Control,700126,6.6685,2.6024000011384487
Control,5180297,63.16,8.908199906349182
Target,5062485,165.0,38.40400004386902
Target,3201765,49.9999,11.78060007095337
Control,1646359,67.14,26.333099365234375
Control,1800448,0.0,0.0
Control,7313884,0.0,0.0
Target,5492826,160.0,23.6509999781847
Target,3667591,0.0,0.0
Control,5031810,0.0,0.0
Target,2206552,10.0,2.964300036430359
Target,6766703,143.9998,36.06649965047836
Target,4072164,484.04,69.95460224151611
Control,1655850,0.0,0.0
Control,4188970,0.0,0.0
Control,8435931,13.0,0.4440000057220459
Control,2304440,343.66,33.86549964547157
Control,1049590,30.0,10.736400127410889
Target,6450621,509.9999,71.95480066537857
Target,774899,0.0,0.0
Control,3715490,0.0,0.0
Target,7469012,0.0,0.0
Control,8788679,0.0,0.0
Target,291779,0.0,0.0
Target,3237092,509.3599,58.400800585746765
Target,2460569,25.0,3.238699972629547
Control,4658608,75.5401,3.3982999324798584
Target,7969061,953.75,63.835799276828766
Target,2060709,155.09,39.12620007991791
Target,7404517,0.0,0.0
Control,3100852,144.25,27.588100146502256
Target,2828032,84.1,8.265900122001767
Target,2163334,0.0,0.0
Control,7258216,0.0,0.0
Control,3256612,0.0,0.0
Target,3943276,0.0,0.0
Control,5135489,12.9996,8.498000144958496
Control,7704071,122.14,19.934499969822355
Control,5371866,1601.92,60.317101046442986
Control,3459471,29.9999,16.814600229263306
Target,7069707,4.8,0.0
Target,2797022,0.0,0.0
Target,829716,9.9999,4.612800121307373
Target,5429584,107.68,-4.76689987629652
Control,5040824,284.9996,55.97450068593025
Target,5029760,0.0,0.0
Control,2187289,350.0,35.70459985733032
Control,2457624,1506.0901,231.1773009691387
Target,2541344,14.3599,2.619100034236908
Control,3698492,0.0,0.0
Control,5473498,0.0,0.0
Target,665861,0.0,0.0
Target,6480150,0.0,0.0
Target,3944071,51.0031,22.077100098133087
Target,5139237,0.0,0.0
Target,4313518,0.0,0.0
Target,8396533,0.0,0.0
Control,3949357,0.0,0.0
Control,3070418,463.5,77.44030081294477
Target,5114595,1672.9101,110.6999984383583
Control,4462966,0.0,0.0
Target,3037915,15.0,4.752099990844727
Control,4714624,39.9999,10.430799722671509
Target,5384534,0.0,0.0
Control,6542675,12.5,-8.163100242614746
Control,5151011,0.0,0.0
Target,1404681,0.0,0.0
Target,2824922,0.0,0.0
Target,4532017,0.0,0.0
Target,1126421,725.2,78.52960097789764
Control,7238406,137.62,15.931599907577038
Control,5204297,605.04,0.0
Control,7563484,0.0,0.0
Target,7509755,5.0001,3.1977999210357666
Control,2858368,0.0,0.0
Control,2659630,85.92,1.391000173985958
Control,2771313,553.4899,43.56080055236816
Target,3950083,410.0,105.74529898166656
Control,8187333,0.0,0.0
Control,5351804,41.0,-6.103000234812498
Target,4208243,176.0,-23.914300501346588
Control,4341746,0.0,0.0
Control,3836147,1981.5001,280.57139950990677
Control,1371342,0.0,0.0
Control,7043966,0.0,0.0
Control,2008808,275.0,-9.832000374794006
Target,5360722,0.0,0.0
Control,6271990,0.0,0.0
Target,5355098,250.0,83.02099895477295
Control,5419604,0.0,0.0
Control,3045655,0.0,0.0
Control,1092761,193.16,25.798800334334373
Target,1943000,0.0,0.0
Control,5246635,473.55,69.79569974169135
Target,4975702,301.9998,21.25669974088669
Target,1028847,45.0,-3.7647002935409546
Control,2460339,0.0,0.0
Control,4320398,0.0,0.0
Target,5209933,62.11,15.850900013931096
Target,2531385,596.0,0.0
Target,3165933,76.08,3.322100169956684
Control,3739126,0.0,0.0
Control,8727385,0.0,0.0
Control,1642105,0.0,0.0
Target,5351559,399.32,0.0
Target,4359977,0.0,0.0
Control,5242429,0.0,0.0
Target,3885094,0.0,0.0
Control,3173663,300.0,-21.962299346923828
Target,3554813,0.0,0.0
Target,1138741,157.32,17.712800215595053
Target,7558041,15.0,1.993300050497055
Target,2097356,0.0,0.0
Target,5487886,414.9996,68.48670065402985
Target,1648024,0.0,0.0
Control,4730585,0.0,0.0
Control,2112537,0.0,0.0
Control,7803196,388.0,76.0610002875328
Target,5344297,0.0,0.0
Target,5027660,0.0,0.0
Target,2678771,152.0,38.524599730968475
Control,7451685,151.0001,28.529399871826172
Target,8519536,0.0,0.0
Control,726926,211.0,32.410500191152096
Control,3892407,147.34,41.44390034675598
Control,3796058,4.9997,4.036600112915039
Target,4469626,798.54,69.15330004692078
Target,3527786,9.96,1.6468000411987305
Target,488947,42.61,9.130900084972382
Control,3528072,0.0,0.0
Target,7576188,0.0,0.0
Target,5427727,0.0,0.0
Target,3352939,0.0,0.0
Control,7982353,3.89,0.4235999919474125
Control,1027806,5.0001,0.7853000164031982
Control,4599245,0.0,0.0
Control,3528108,0.0,0.0
Control,288786,0.0,0.0
Target,843711,173.9399,5.897599995136261
Target,1240449,0.0,0.0
Control,4305102,80.89,21.896500021219257
Control,4134882,0.0,0.0
Target,1156987,147.48,21.352299824357033
Target,5432030,0.0,0.0
Control,543849,2655.0005,197.9369990825653
Target,1860240,126.5,12.866100311279297
Target,7580131,7.0,0.2395000122487545
Target,5407665,0.0,0.0
Target,4363289,0.0,0.0
Control,4450306,985.26,45.30780005455017
Control,224812,0.0,0.0
Target,2043523,0.45,0.1524000018835067
Control,1448747,20.0,2.246999979019165
Control,4706391,0.0,0.0
Target,2118606,99.9996,-14.303299903869627
Target,1474827,0.0,0.0
Target,3032054,0.0,0.0
Target,7029390,0.0,0.0
Target,1010365,39.9999,13.455100059509276
Control,1437824,0.0,0.0
Control,3119682,0.0,0.0
Control,1701399,0.0,0.0
Control,4399141,0.0,0.0
Target,4890104,0.43,0.0372000006027519
Target,2056058,440.9,42.46950034797192
Control,5345031,153.8,22.24380012601614
Control,4746780,0.0,0.0
Target,5072115,56.4,5.962300017476082
Target,5358581,300.9801,50.90009951591492
Target,822382,0.0,0.0
Target,4978791,160.9,1.7043000627309084
Target,5042006,115.0001,7.103199928998947
Control,6510283,0.0,0.0
Control,2403128,816.12,130.9391994010657
Control,4090458,0.0,0.0
Target,8701369,0.0,0.0
Control,6538881,97.4998,24.91429968178272
Control,8278578,0.0,0.0
Target,2591240,0.0,0.0
Target,543313,450.0,29.55840015411377
Target,4704073,0.0,0.0
Control,2639453,0.0,0.0
Target,3859778,0.0,0.0
Target,1043180,0.0,0.0
Target,2424591,0.0,0.0
Target,1626353,20.0,8.031900405883789
Control,6833558,49.0,3.4616000652313232
Control,6942952,0.0,0.0
Target,7569049,104.0001,26.31670093536377
Control,3582747,0.0,0.0
Control,5231761,0.0,0.0
Target,2912844,0.0,0.0
Target,7960859,0.0,0.0
Control,2823306,77.4999,-34.59640043973923
Target,5364140,68.3336,8.088999934494495
Target,8112683,174.23,15.772600255906582
Control,3777788,119.62,12.889199947472662
Target,7369110,0.0,0.0
Control,3164258,19.9999,6.890399932861328
Control,547542,0.0,0.0
Target,1557650,217.5,0.5738000869750977
Target,7128518,10.4998,5.064900116994977
Target,8156888,133.4998,25.34809997677803
Control,4461717,63.0007,19.089600160717964
Control,2721516,0.0,0.0
Control,4590816,30.0001,13.1214998960495
Target,3336752,0.0,0.0
Control,3285607,130.5001,31.092399775981903
Target,577515,72.0834,-29.660500228405
Target,1482531,5.25,0.9093000162392856
Target,1019418,0.0,0.0
Target,2602461,10.0,1.0119999647140503
Control,8742936,0.0,0.0
Target,5098771,0.0,0.0
Target,2658858,171.0,25.890600115060806
Control,7191498,71.9251,0.0
Target,8147014,0.0,0.0
Target,1234926,0.0,0.0
Control,6945973,46.0,8.39699998497963
Target,6577417,0.0,0.0
Control,2523708,20.0,-4.577599883079529
Control,4482637,30.0,12.00749969482422
Target,4077012,43.09,2.006499933078885
Control,2909664,25.0,15.32069969177246
Control,8454373,16.0,4.073599994182587
Control,2712326,208.5,3.0130997747182846
Control,7587439,0.0,0.0
Control,2878862,259.33,7.425899922847748
Target,7632702,100.0,12.609600067138672
Control,2309840,155.0,46.987400233745575
Control,1583083,0.0,0.0
Target,883348,0.0,0.0
Control,3683728,12.8571,3.766900062561035
Control,1362200,50.0,11.596599578857422
Control,3041340,0.0,0.0
Target,3487317,67.56,4.938099997118115
Target,4925565,0.0,0.0
Target,5314217,60.0,14.560800075531006
Target,3802270,0.0,0.0
Control,2637665,312.3998,34.07299876213074
Target,3907321,100.0,11.943299800157549
Target,4753778,50.0,17.377899706363678
Control,7784983,0.0,0.0
Control,1023226,0.0,0.0
Target,6650192,0.0,0.0
Control,5692637,0.0,0.0
Target,5088596,182.0001,38.78389999270439
Target,4351703,0.0,0.0
Target,5179718,119.7602,15.41260003298521
Control,6519561,166.0,29.276699900627136
Control,3006353,0.0,0.0
Control,5394146,0.0,0.0
Target,3149481,578.9997,91.2366996705532
Control,6998537,30.0,5.739200115203857
Control,2089869,229.84,38.320900440216064
Control,5013161,10.0,1.249500036239624
Target,6397653,49.9999,5.16789984703064
Target,221837,59.9996,17.33889991044998
Control,8794623,0.0,0.0
Target,4992807,1060.0,54.9830002784729
Control,8416288,0.0,0.0
Target,8213398,68.0,8.26199996471405
Control,1543470,64.9996,7.430600464344025
Control,1703537,0.0,0.0
Target,3515828,291.7,32.40689982101321
Target,7924523,0.0,0.0
Target,541918,608.63,70.64670103788376
Control,8433805,60.0,13.090699970722198
Control,8278578,0.0,0.0
Control,7333027,0.0,0.0
Target,3222642,20.0,2.374300003051758
Control,2063876,130.5995,27.63220028579235
Target,5074891,0.0,0.0
Control,5361087,180.0001,75.55210018157959
Control,949832,0.0,0.0
Target,6982589,0.0,0.0
Control,1256312,20.0002,9.886899948120115
Control,5152958,565.0,78.05129981040955
Target,3768011,0.0,0.0
Target,5977659,419.5,-16.492300242185593
Target,3383138,16.7601,2.0905001163482666
Target,442091,0.0,0.0
Control,3082006,50.0,14.08000022172928
Control,8083862,658.5,91.04359964746982
Target,5343025,508.84,104.79660049080849
Target,4164742,329.9,-60.688800137490034
Control,1719271,135.0001,-1.4627013206481934
Target,3964621,0.0,0.0
Control,8125318,0.0,0.0
Target,1702158,50.0,18.13599967956543
Control,7540599,0.0,0.0
Target,8177916,1017.0,9.252599895000458
Target,2145998,0.0,0.0
Control,3190993,0.0,0.0
Control,3328164,651.3402,58.49879992008209
Target,1032498,0.0,0.0
Target,3024028,465.39,66.70620048046112
Control,3702570,0.0,0.0
Target,2914279,10.0,0.0
Control,5402408,0.0,0.0
Target,6426471,0.0,0.0
Target,5045500,277.64,33.672700291499496
Control,5489591,40.0,3.179599940776825
Control,5400566,169.71,23.31070004403591
Target,5410764,0.0,0.0
Target,244040,0.0,0.0
Target,3549663,0.0,0.0
Target,3850787,154.0,24.204000145196915
Control,6672434,0.0,0.0
Target,1319494,5019.37,240.42989778518677
Target,3310394,0.0,0.0
Control,4659765,265.86,34.68659970496083
Target,1826484,242.0,-13.838500201702118
Target,775389,0.0,0.0
Target,446579,386.44,47.00420015305281
Target,2123563,285.0,-27.05079960823059
Target,5078553,0.0,0.0
Target,314213,34.6,6.141899943351746
Target,8226417,14.9998,5.088499903678894
Control,7741242,0.0,0.0
Control,3530744,735.0,26.431299209594727
Target,5215076,0.0,0.0
Control,309734,50.0,-5.873899936676025
Target,6408130,0.0,0.0
Control,1693130,100.0,40.21770095825195
Control,7081029,59.0,17.63209999538958
Control,2764576,130.6,14.037000119686128
Control,5048749,139.181,22.97609981894493
Control,8262684,0.0,0.0
Target,3124840,0.0,0.0
Control,4681925,167.0,18.969799637794495
Control,4224081,0.0,0.0
Target,5595531,0.0,0.0
Control,3353598,0.0,0.0
Control,7483799,0.0,0.0
Target,4903114,3000.0,139.79429817199707
Control,4759218,85.0,-1.6254000663757324
Control,1682359,0.0,0.0
Target,1545612,0.0,0.0
Target,5834278,0.0,0.0
Control,2192887,47.0,0.0
Target,3447190,0.0,0.0
Target,1833910,20.75,4.866300046443939
Control,4003755,838.2,73.53190045803785
Control,6808950,40.0,-8.486199975013733
Target,4368661,100.0,-9.864500284194946
Target,7045483,0.0,0.0
Control,5345480,0.0,0.0
Control,8757000,50.0,-32.39339828491211
Target,6650557,140.0,10.100399903953075
Target,4692473,0.0,0.0
Target,296223,20.0002,3.943000078201294
Control,1802185,15.0,3.379300117492676
Control,3775938,0.0,0.0
Target,7001654,0.0,0.0
Control,5039631,0.0,0.0
Control,3833116,0.0,0.0
Target,7362699,0.0,0.0
Target,1827103,13.27,0.7722999630495906
Control,6964484,220.3794,49.35600008070469
Control,7378950,0.0,0.0
Control,7333662,103.15,15.679599970579147
Target,5190935,0.0,0.0
Target,5068518,0.0,0.0
Target,6514651,0.0,0.0
Control,6835330,0.0,0.0
Target,8053274,153.7802,19.346499994397163
Target,6798778,0.0,0.0
Target,5176441,12.51,1.8095000386238096
Control,324650,368.6,-29.12129932641983
Control,1692635,0.0,0.0
Control,845233,2308.92,185.61490142345428
Target,3702871,0.0,0.0
Target,1160501,0.0,0.0
Control,1799335,0.0,0.0
Target,3489476,0.0,0.0
Target,3599352,0.0,0.0
Target,8696852,0.0,0.0
Target,3208823,50.0,13.03660011291504
Control,880033,0.0,0.0
Control,5357104,0.0,0.0
Control,305926,126.78,32.25969982147217
Target,2058333,312.88,44.77490025758743
Control,6510236,100.0003,15.885200023651125
Control,2121604,100.0,25.569000124931335
Target,2530641,495.25,73.42280036211014
Control,1786398,0.0,0.0
Control,5334123,0.0,0.0
Target,2066236,0.0,0.0
Control,2058542,0.0,0.0
Target,1832605,95.01,12.982200030237436
Target,8344278,30.0,0.0
Target,282613,0.0,0.0
Control,3676803,50.0,11.477800369262695
Control,8221447,20.6316,5.352099895477295
Control,7549639,0.0,0.0
Target,4469283,0.0,0.0
Control,5365811,125.4,6.609000205993652
Control,5476576,0.0,0.0
Target,4372110,18.7212,1.5283999601379037
Target,3860010,160.6502,21.06130014359951
Target,4322798,0.0,0.0
Control,5055174,0.0,0.0
Control,5349056,15.0,1.6404999792575836
Control,7712328,10.0,0.5688999891281128
Control,1576732,169.92,32.62690019607544
Control,3738879,287.0001,-4.965798497200012
Control,390076,0.0,0.0
Control,472719,242.7999,56.05060040950775
Target,3286436,30.981,9.288900047540665
Control,2265974,0.0,0.0
Control,7332362,0.0,0.0
Control,7475626,503.9,37.876000098884106
Target,6904231,250.0,21.300199508666992
Control,8162492,0.0,0.0
Target,1452673,200.0002,21.45210099220276
Target,7723762,0.0,0.0
Control,8437440,0.0,0.0
Target,8112636,0.0,0.0
Control,5438883,0.0,0.0
Target,820329,40.0002,6.007800057530403
Control,4935033,333.15,28.778500109910965
Target,5025013,0.0,0.0
Control,3259053,0.0,0.0
Target,4322262,0.0,0.0
Control,8793543,20.0,5.995599985122681
